fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url
7248,3624,2193.0,0.0,50.0,22.0,40.0,14.0,4.0,2.0,1.0,0.0,4:16,http://ufcstats.com/fight-details/5724a9cf463c8390
7247,3624,3575.0,0.0,46.0,34.0,26.0,16.0,3.0,0.0,0.0,0.0,1:05,http://ufcstats.com/fight-details/5724a9cf463c8390
7246,3623,541.0,0.0,91.0,56.0,64.0,32.0,3.0,1.0,2.0,0.0,3:51,http://ufcstats.com/fight-details/6e093a1d4286dad6
7245,3623,3552.0,0.0,96.0,69.0,31.0,9.0,6.0,3.0,0.0,0.0,6:35,http://ufcstats.com/fight-details/6e093a1d4286dad6
7244,3622,3272.0,0.0,102.0,43.0,98.0,39.0,7.0,0.0,0.0,0.0,2:58,http://ufcstats.com/fight-details/969970fbe24945d0
7243,3622,1684.0,0.0,119.0,61.0,116.0,58.0,0.0,0.0,0.0,0.0,0:20,http://ufcstats.com/fight-details/969970fbe24945d0
7242,3621,160.0,0.0,33.0,15.0,33.0,15.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/e27504d07ebbc441
7241,3621,1677.0,1.0,31.0,20.0,31.0,20.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/e27504d07ebbc441
7240,3620,587.0,0.0,72.0,54.0,55.0,39.0,3.0,1.0,0.0,0.0,3:11,http://ufcstats.com/fight-details/80c4f70b7f7a1945
7239,3620,3813.0,0.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/80c4f70b7f7a1945
7238,3619,2304.0,1.0,44.0,30.0,40.0,26.0,0.0,0.0,0.0,0.0,0:12,http://ufcstats.com/fight-details/ee9e4f8523a484a6
7237,3619,629.0,0.0,10.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/ee9e4f8523a484a6
7236,3618,925.0,2.0,119.0,66.0,101.0,48.0,0.0,0.0,0.0,0.0,0:13,http://ufcstats.com/fight-details/8ec7d82619bfb564
7235,3618,3981.0,0.0,196.0,106.0,138.0,55.0,8.0,4.0,0.0,0.0,5:40,http://ufcstats.com/fight-details/8ec7d82619bfb564
7234,3617,4001.0,0.0,139.0,82.0,136.0,79.0,2.0,0.0,1.0,0.0,1:55,http://ufcstats.com/fight-details/93026e3763542c05
7233,3617,3865.0,0.0,281.0,164.0,231.0,120.0,1.0,0.0,0.0,0.0,3:26,http://ufcstats.com/fight-details/93026e3763542c05
7232,3616,1901.0,0.0,110.0,91.0,20.0,17.0,10.0,3.0,2.0,0.0,12:03,http://ufcstats.com/fight-details/9231cef371b89a46
7231,3616,3661.0,0.0,46.0,29.0,23.0,10.0,0.0,0.0,0.0,1.0,0:59,http://ufcstats.com/fight-details/9231cef371b89a46
7230,3615,832.0,2.0,35.0,20.0,30.0,16.0,0.0,0.0,0.0,0.0,0:27,http://ufcstats.com/fight-details/e99f92b92e90b228
7229,3615,1860.0,0.0,13.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/e99f92b92e90b228
7228,3614,358.0,0.0,204.0,143.0,175.0,117.0,4.0,2.0,0.0,0.0,3:31,http://ufcstats.com/fight-details/65d777a16fce2be8
7227,3614,1751.0,1.0,184.0,71.0,163.0,51.0,1.0,0.0,0.0,1.0,1:35,http://ufcstats.com/fight-details/65d777a16fce2be8
7226,3613,2008.0,0.0,200.0,95.0,183.0,80.0,2.0,1.0,0.0,0.0,2:36,http://ufcstats.com/fight-details/040f227553de7838
7225,3613,2961.0,0.0,114.0,40.0,114.0,40.0,3.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/040f227553de7838
7224,3612,1457.0,1.0,65.0,36.0,58.0,30.0,0.0,0.0,0.0,0.0,0:12,http://ufcstats.com/fight-details/375c2ecb6fe54cc6
7223,3612,3335.0,0.0,38.0,14.0,36.0,12.0,2.0,0.0,0.0,0.0,0:11,http://ufcstats.com/fight-details/375c2ecb6fe54cc6
7222,3611,1644.0,0.0,137.0,52.0,129.0,44.0,0.0,0.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/958f3b45c132c3b7
7221,3611,341.0,0.0,115.0,32.0,112.0,29.0,8.0,3.0,0.0,0.0,1:54,http://ufcstats.com/fight-details/958f3b45c132c3b7
7220,3610,1361.0,1.0,41.0,33.0,30.0,23.0,1.0,1.0,0.0,0.0,1:19,http://ufcstats.com/fight-details/5838305c25a54ea1
7219,3610,3942.0,0.0,46.0,29.0,33.0,16.0,0.0,0.0,0.0,0.0,0:47,http://ufcstats.com/fight-details/5838305c25a54ea1
7218,3609,695.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/d480d01418ae0143
7217,3609,509.0,1.0,18.0,15.0,16.0,13.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/d480d01418ae0143
7216,3608,337.0,0.0,43.0,24.0,41.0,23.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/03b9922d777e430c
7215,3608,1496.0,0.0,56.0,41.0,44.0,29.0,2.0,2.0,1.0,0.0,4:17,http://ufcstats.com/fight-details/03b9922d777e430c
7214,3607,3262.0,1.0,34.0,23.0,29.0,18.0,0.0,0.0,0.0,0.0,0:34,http://ufcstats.com/fight-details/692ceb2ac5fa4427
7213,3607,3096.0,0.0,43.0,32.0,10.0,6.0,5.0,0.0,0.0,0.0,1:54,http://ufcstats.com/fight-details/692ceb2ac5fa4427
7212,3606,2163.0,0.0,152.0,115.0,88.0,58.0,2.0,0.0,1.0,1.0,4:04,http://ufcstats.com/fight-details/61f80a1732d37288
7211,3606,3842.0,0.0,51.0,34.0,36.0,22.0,7.0,2.0,0.0,0.0,1:40,http://ufcstats.com/fight-details/61f80a1732d37288
7210,3605,2171.0,0.0,309.0,164.0,261.0,119.0,1.0,0.0,0.0,0.0,0:44,http://ufcstats.com/fight-details/c5990f9767b16c48
7209,3605,3449.0,0.0,219.0,134.0,152.0,70.0,15.0,0.0,0.0,1.0,5:00,http://ufcstats.com/fight-details/c5990f9767b16c48
7208,3604,2244.0,0.0,110.0,79.0,73.0,50.0,9.0,6.0,0.0,1.0,6:37,http://ufcstats.com/fight-details/97e895b7c2cb9db4
7207,3604,219.0,1.0,76.0,42.0,58.0,25.0,0.0,0.0,0.0,1.0,2:42,http://ufcstats.com/fight-details/97e895b7c2cb9db4
7206,3603,3504.0,1.0,44.0,21.0,44.0,21.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/6d47170d069df8bb
7205,3603,1757.0,0.0,33.0,12.0,33.0,12.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/6d47170d069df8bb
7204,3602,347.0,0.0,181.0,54.0,180.0,53.0,1.0,0.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/7786b5fafee61c36
7203,3602,3087.0,0.0,153.0,54.0,152.0,54.0,2.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/7786b5fafee61c36
7202,3601,3593.0,0.0,117.0,61.0,85.0,32.0,10.0,1.0,0.0,0.0,3:09,http://ufcstats.com/fight-details/711fcf95370fa90b
7201,3601,1930.0,0.0,78.0,36.0,68.0,27.0,2.0,1.0,0.0,0.0,3:21,http://ufcstats.com/fight-details/711fcf95370fa90b
7200,3600,2507.0,2.0,158.0,83.0,145.0,72.0,8.0,6.0,0.0,0.0,5:49,http://ufcstats.com/fight-details/d37ed975c2b70fd2
7199,3600,767.0,0.0,112.0,51.0,101.0,40.0,5.0,0.0,1.0,0.0,0:24,http://ufcstats.com/fight-details/d37ed975c2b70fd2
7198,3599,3117.0,0.0,69.0,55.0,35.0,24.0,3.0,2.0,1.0,0.0,3:11,http://ufcstats.com/fight-details/6ccf478dca83757e
7197,3599,181.0,0.0,54.0,39.0,16.0,3.0,12.0,4.0,0.0,0.0,7:15,http://ufcstats.com/fight-details/6ccf478dca83757e
7196,3598,812.0,0.0,46.0,26.0,23.0,7.0,10.0,4.0,1.0,0.0,0:45,http://ufcstats.com/fight-details/5a9804cad2335272
7195,3598,2860.0,0.0,50.0,31.0,32.0,13.0,0.0,0.0,0.0,0.0,6:02,http://ufcstats.com/fight-details/5a9804cad2335272
7194,3597,2349.0,0.0,163.0,111.0,157.0,105.0,5.0,3.0,0.0,0.0,3:55,http://ufcstats.com/fight-details/05c8aeb2806be99c
7193,3597,898.0,0.0,161.0,58.0,160.0,57.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/05c8aeb2806be99c
7192,3596,2365.0,1.0,47.0,35.0,33.0,21.0,0.0,0.0,0.0,0.0,0:16,http://ufcstats.com/fight-details/20dda78057d17a5a
7191,3596,3502.0,0.0,19.0,8.0,17.0,6.0,1.0,1.0,0.0,0.0,0:33,http://ufcstats.com/fight-details/20dda78057d17a5a
7190,3595,1225.0,0.0,131.0,48.0,131.0,48.0,3.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/8b52a32f3644f493
7189,3595,3863.0,0.0,164.0,73.0,164.0,73.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/8b52a32f3644f493
7188,3594,144.0,0.0,179.0,92.0,176.0,89.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/b65d0243d397802c
7187,3594,1512.0,0.0,138.0,63.0,137.0,62.0,4.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/b65d0243d397802c
7186,3593,983.0,1.0,68.0,39.0,53.0,25.0,2.0,2.0,0.0,0.0,3:54,http://ufcstats.com/fight-details/43b416cf0c75dbd7
7185,3593,2991.0,0.0,40.0,20.0,31.0,11.0,2.0,1.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/43b416cf0c75dbd7
7184,3592,1224.0,0.0,140.0,85.0,112.0,61.0,10.0,2.0,0.0,1.0,4:55,http://ufcstats.com/fight-details/e3a45f48dbda99c3
7183,3592,2261.0,0.0,148.0,69.0,112.0,35.0,7.0,1.0,0.0,0.0,1:55,http://ufcstats.com/fight-details/e3a45f48dbda99c3
7182,3591,1004.0,0.0,119.0,66.0,112.0,60.0,0.0,0.0,0.0,0.0,1:05,http://ufcstats.com/fight-details/be0af5916c8e8e99
7181,3591,548.0,1.0,98.0,56.0,75.0,34.0,14.0,6.0,0.0,0.0,7:39,http://ufcstats.com/fight-details/be0af5916c8e8e99
7180,3590,3063.0,0.0,167.0,130.0,42.0,28.0,7.0,5.0,0.0,0.0,9:35,http://ufcstats.com/fight-details/2c0ece9f70a62408
7179,3590,2017.0,0.0,76.0,56.0,43.0,26.0,3.0,0.0,0.0,2.0,2:14,http://ufcstats.com/fight-details/2c0ece9f70a62408
7178,3589,2946.0,0.0,145.0,67.0,114.0,39.0,10.0,4.0,0.0,0.0,5:29,http://ufcstats.com/fight-details/f519753cc38362d0
7177,3589,250.0,0.0,218.0,140.0,172.0,94.0,0.0,0.0,0.0,0.0,0:37,http://ufcstats.com/fight-details/f519753cc38362d0
7176,3588,2635.0,1.0,69.0,40.0,58.0,31.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/92049ba4483fc840
7175,3588,3131.0,0.0,62.0,26.0,62.0,26.0,0.0,0.0,0.0,0.0,0:39,http://ufcstats.com/fight-details/92049ba4483fc840
7174,3587,971.0,1.0,103.0,84.0,41.0,29.0,0.0,0.0,1.0,0.0,3:58,http://ufcstats.com/fight-details/c7e084949531a443
7173,3587,2565.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/c7e084949531a443
7172,3586,3065.0,0.0,141.0,96.0,114.0,70.0,7.0,1.0,0.0,0.0,2:13,http://ufcstats.com/fight-details/083a0283b7bc503b
7171,3586,2070.0,0.0,200.0,99.0,160.0,64.0,4.0,1.0,1.0,0.0,4:16,http://ufcstats.com/fight-details/083a0283b7bc503b
7170,3585,427.0,1.0,18.0,7.0,17.0,6.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/e5a88d0e816fd0f1
7169,3585,3051.0,0.0,15.0,8.0,14.0,7.0,0.0,0.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/e5a88d0e816fd0f1
7168,3584,1523.0,0.0,160.0,48.0,156.0,46.0,4.0,2.0,0.0,0.0,1:20,http://ufcstats.com/fight-details/28f5f50617f2b686
7167,3584,375.0,0.0,155.0,93.0,121.0,61.0,1.0,0.0,0.0,0.0,0:45,http://ufcstats.com/fight-details/28f5f50617f2b686
7166,3583,1436.0,0.0,139.0,107.0,105.0,75.0,3.0,2.0,0.0,0.0,5:32,http://ufcstats.com/fight-details/781b4b6951df64fe
7165,3583,2510.0,0.0,42.0,18.0,27.0,6.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/781b4b6951df64fe
7164,3582,484.0,2.0,161.0,95.0,148.0,83.0,0.0,0.0,0.0,0.0,2:56,http://ufcstats.com/fight-details/43e416795dbd10e9
7163,3582,3224.0,0.0,136.0,58.0,131.0,55.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/43e416795dbd10e9
7162,3581,3296.0,0.0,53.0,27.0,53.0,27.0,4.0,1.0,0.0,0.0,1:00,http://ufcstats.com/fight-details/613a288e8819fead
7161,3581,3478.0,0.0,53.0,12.0,52.0,11.0,2.0,1.0,2.0,0.0,1:16,http://ufcstats.com/fight-details/613a288e8819fead
7160,3580,3392.0,0.0,209.0,99.0,171.0,66.0,1.0,0.0,0.0,0.0,2:05,http://ufcstats.com/fight-details/377c8eb085bb8e00
7159,3580,1263.0,0.0,139.0,84.0,130.0,75.0,4.0,0.0,0.0,0.0,1:03,http://ufcstats.com/fight-details/377c8eb085bb8e00
7158,3579,1773.0,0.0,98.0,37.0,95.0,35.0,4.0,0.0,0.0,0.0,0:13,http://ufcstats.com/fight-details/110e1d794443b736
7157,3579,1183.0,1.0,74.0,39.0,73.0,38.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/110e1d794443b736
7156,3578,3654.0,0.0,35.0,24.0,19.0,10.0,1.0,0.0,1.0,0.0,1:02,http://ufcstats.com/fight-details/8d9c71e110196262
7155,3578,2733.0,0.0,40.0,26.0,22.0,11.0,7.0,2.0,1.0,0.0,5:29,http://ufcstats.com/fight-details/8d9c71e110196262
7154,3577,3196.0,1.0,21.0,18.0,19.0,16.0,0.0,0.0,0.0,0.0,0:04,http://ufcstats.com/fight-details/249b75a787dccfe6
7153,3577,2885.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/249b75a787dccfe6
7152,3576,3876.0,1.0,107.0,66.0,51.0,20.0,0.0,0.0,0.0,0.0,0:54,http://ufcstats.com/fight-details/3daf1c5fb854e626
7151,3576,3008.0,0.0,99.0,62.0,58.0,26.0,5.0,3.0,0.0,0.0,6:51,http://ufcstats.com/fight-details/3daf1c5fb854e626
7150,3575,30.0,0.0,152.0,78.0,146.0,72.0,3.0,0.0,1.0,1.0,2:51,http://ufcstats.com/fight-details/815fd4ebdc288e83
7149,3575,4074.0,0.0,129.0,57.0,105.0,36.0,7.0,3.0,1.0,0.0,1:19,http://ufcstats.com/fight-details/815fd4ebdc288e83
7148,3574,937.0,0.0,213.0,78.0,212.0,77.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/5f6b8e48e7d3b66f
7147,3574,3184.0,0.0,247.0,157.0,247.0,157.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/5f6b8e48e7d3b66f
7146,3573,2034.0,1.0,29.0,21.0,25.0,17.0,0.0,0.0,0.0,0.0,0:04,http://ufcstats.com/fight-details/f4d9138ba502b7ec
7145,3573,2792.0,0.0,8.0,6.0,7.0,5.0,6.0,1.0,0.0,0.0,3:39,http://ufcstats.com/fight-details/f4d9138ba502b7ec
7144,3572,1484.0,0.0,95.0,46.0,84.0,36.0,0.0,0.0,0.0,0.0,1:17,http://ufcstats.com/fight-details/9b79c05aa978c066
7143,3572,3752.0,0.0,65.0,31.0,58.0,24.0,6.0,2.0,0.0,0.0,1:05,http://ufcstats.com/fight-details/9b79c05aa978c066
7142,3571,2360.0,0.0,169.0,83.0,127.0,45.0,0.0,0.0,0.0,0.0,3:44,http://ufcstats.com/fight-details/eb53ec8983cb2a95
7141,3571,330.0,0.0,128.0,75.0,101.0,48.0,3.0,1.0,0.0,0.0,1:17,http://ufcstats.com/fight-details/eb53ec8983cb2a95
7140,3570,1188.0,0.0,100.0,61.0,73.0,35.0,1.0,0.0,0.0,1.0,3:17,http://ufcstats.com/fight-details/26779cfb01372664
7139,3570,3762.0,0.0,210.0,148.0,153.0,98.0,4.0,4.0,0.0,0.0,8:24,http://ufcstats.com/fight-details/26779cfb01372664
7138,3569,1596.0,0.0,110.0,55.0,85.0,35.0,3.0,1.0,1.0,0.0,4:18,http://ufcstats.com/fight-details/1a0bf11582ae518b
7137,3569,558.0,0.0,88.0,50.0,76.0,39.0,1.0,1.0,2.0,0.0,3:18,http://ufcstats.com/fight-details/1a0bf11582ae518b
7136,3568,3315.0,0.0,163.0,69.0,150.0,57.0,1.0,0.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/5aa7ecc6507841bd
7135,3568,3337.0,1.0,183.0,77.0,158.0,56.0,3.0,1.0,1.0,0.0,3:32,http://ufcstats.com/fight-details/5aa7ecc6507841bd
7134,3567,3080.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0:13,http://ufcstats.com/fight-details/d1d7400c131ed40e
7133,3567,1250.0,0.0,115.0,87.0,67.0,48.0,0.0,0.0,0.0,0.0,1:46,http://ufcstats.com/fight-details/d1d7400c131ed40e
7132,3566,466.0,1.0,59.0,25.0,59.0,25.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/79884c0df84662b9
7131,3566,2678.0,0.0,43.0,11.0,43.0,11.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/79884c0df84662b9
7130,3565,1277.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0:22,http://ufcstats.com/fight-details/3b5e1d6cbf9c8c9f
7129,3565,550.0,0.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1:42,http://ufcstats.com/fight-details/3b5e1d6cbf9c8c9f
7128,3564,149.0,0.0,158.0,90.0,99.0,45.0,4.0,1.0,0.0,0.0,1:36,http://ufcstats.com/fight-details/42afd8c4fc85f485
7127,3564,1827.0,0.0,88.0,31.0,87.0,30.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/42afd8c4fc85f485
7126,3563,3562.0,1.0,34.0,27.0,34.0,27.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/a020b5b917c27bb8
7125,3563,3923.0,0.0,39.0,13.0,39.0,13.0,3.0,0.0,0.0,0.0,0:40,http://ufcstats.com/fight-details/a020b5b917c27bb8
7124,3562,3233.0,0.0,161.0,78.0,148.0,65.0,3.0,2.0,0.0,0.0,0:27,http://ufcstats.com/fight-details/fcb225f454ebf1a1
7123,3562,270.0,0.0,148.0,56.0,135.0,45.0,5.0,1.0,1.0,1.0,0:46,http://ufcstats.com/fight-details/fcb225f454ebf1a1
7122,3561,2473.0,1.0,19.0,8.0,19.0,8.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/fb98219ce569b384
7121,3561,1676.0,0.0,11.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/fb98219ce569b384
7120,3560,1991.0,2.0,95.0,75.0,79.0,60.0,3.0,1.0,0.0,0.0,4:36,http://ufcstats.com/fight-details/a26db2cee9eab1f9
7119,3560,1915.0,0.0,250.0,196.0,197.0,148.0,2.0,1.0,2.0,0.0,2:19,http://ufcstats.com/fight-details/a26db2cee9eab1f9
7118,3559,1810.0,0.0,129.0,50.0,114.0,36.0,4.0,0.0,2.0,0.0,1:14,http://ufcstats.com/fight-details/784a57385d0e87ff
7117,3559,3523.0,0.0,116.0,49.0,100.0,35.0,6.0,1.0,0.0,0.0,3:16,http://ufcstats.com/fight-details/784a57385d0e87ff
7116,3558,2255.0,0.0,112.0,57.0,88.0,37.0,1.0,0.0,0.0,0.0,1:13,http://ufcstats.com/fight-details/b33d1e693e3c9958
7115,3558,3544.0,0.0,87.0,52.0,62.0,33.0,9.0,2.0,0.0,0.0,4:58,http://ufcstats.com/fight-details/b33d1e693e3c9958
7114,3557,429.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/cf13dd810b2bd061
7113,3557,3715.0,1.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/cf13dd810b2bd061
7112,3556,1099.0,0.0,199.0,90.0,183.0,77.0,3.0,1.0,0.0,0.0,5:01,http://ufcstats.com/fight-details/8bf419824ca91470
7111,3556,2664.0,0.0,276.0,119.0,247.0,92.0,2.0,0.0,1.0,1.0,1:02,http://ufcstats.com/fight-details/8bf419824ca91470
7110,3555,1422.0,0.0,21.0,12.0,17.0,8.0,1.0,1.0,0.0,0.0,0:46,http://ufcstats.com/fight-details/ee31f081cf576273
7109,3555,2321.0,1.0,45.0,37.0,40.0,32.0,0.0,0.0,0.0,0.0,0:34,http://ufcstats.com/fight-details/ee31f081cf576273
7108,3554,2512.0,0.0,10.0,6.0,9.0,5.0,0.0,0.0,1.0,0.0,0:13,http://ufcstats.com/fight-details/e3fb9146a7eaaa47
7107,3554,3123.0,0.0,12.0,7.0,8.0,4.0,2.0,0.0,0.0,0.0,0:17,http://ufcstats.com/fight-details/e3fb9146a7eaaa47
7106,3553,629.0,0.0,193.0,72.0,181.0,62.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/aa92030dfd8b5d40
7105,3553,1533.0,0.0,124.0,58.0,92.0,31.0,13.0,3.0,1.0,0.0,5:32,http://ufcstats.com/fight-details/aa92030dfd8b5d40
7104,3552,201.0,1.0,171.0,82.0,130.0,46.0,3.0,1.0,0.0,0.0,1:52,http://ufcstats.com/fight-details/d2105d00baa3e15e
7103,3552,3975.0,0.0,139.0,78.0,88.0,38.0,8.0,5.0,1.0,0.0,6:57,http://ufcstats.com/fight-details/d2105d00baa3e15e
7102,3551,1284.0,0.0,156.0,52.0,155.0,52.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/f7c9f7a6edca5299
7101,3551,2114.0,0.0,214.0,78.0,214.0,78.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/f7c9f7a6edca5299
7100,3550,1298.0,0.0,147.0,117.0,39.0,25.0,7.0,5.0,1.0,0.0,12:21,http://ufcstats.com/fight-details/95d46f7a7e72f91c
7099,3550,3653.0,0.0,64.0,51.0,25.0,15.0,3.0,1.0,1.0,0.0,0:36,http://ufcstats.com/fight-details/95d46f7a7e72f91c
7098,3549,1768.0,0.0,145.0,66.0,140.0,61.0,1.0,0.0,0.0,1.0,0:39,http://ufcstats.com/fight-details/4ace70bff9debdfb
7097,3549,3221.0,0.0,169.0,89.0,152.0,77.0,1.0,1.0,2.0,0.0,1:10,http://ufcstats.com/fight-details/4ace70bff9debdfb
7096,3548,2529.0,0.0,151.0,68.0,142.0,59.0,0.0,0.0,0.0,0.0,0:51,http://ufcstats.com/fight-details/7ffd80b65b0ff942
7095,3548,442.0,0.0,132.0,65.0,104.0,40.0,9.0,2.0,2.0,0.0,5:05,http://ufcstats.com/fight-details/7ffd80b65b0ff942
7094,3547,241.0,0.0,79.0,32.0,68.0,23.0,1.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/17c598d7841daae0
7093,3547,2105.0,0.0,59.0,36.0,53.0,30.0,12.0,3.0,0.0,0.0,4:37,http://ufcstats.com/fight-details/17c598d7841daae0
7092,3546,3981.0,0.0,178.0,79.0,153.0,55.0,4.0,1.0,0.0,0.0,2:45,http://ufcstats.com/fight-details/0bdea30d7a7322f7
7091,3546,2096.0,0.0,100.0,32.0,99.0,31.0,1.0,1.0,0.0,0.0,0:15,http://ufcstats.com/fight-details/0bdea30d7a7322f7
7090,3545,1440.0,0.0,112.0,66.0,81.0,39.0,6.0,2.0,2.0,0.0,4:39,http://ufcstats.com/fight-details/ba2f3b9a12400aa0
7089,3545,730.0,0.0,99.0,56.0,67.0,28.0,1.0,1.0,0.0,1.0,1:19,http://ufcstats.com/fight-details/ba2f3b9a12400aa0
7088,3544,413.0,0.0,85.0,57.0,53.0,30.0,2.0,1.0,0.0,0.0,0:29,http://ufcstats.com/fight-details/e86f7b7f3a047d2a
7087,3544,3885.0,0.0,235.0,170.0,138.0,84.0,3.0,3.0,1.0,1.0,8:19,http://ufcstats.com/fight-details/e86f7b7f3a047d2a
7086,3543,693.0,0.0,32.0,11.0,32.0,11.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/90a5ddd6738605d9
7085,3543,456.0,1.0,50.0,26.0,50.0,26.0,1.0,1.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/90a5ddd6738605d9
7084,3542,1673.0,0.0,87.0,61.0,71.0,46.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/49f83168974fb60f
7083,3542,2698.0,0.0,53.0,31.0,44.0,23.0,5.0,1.0,0.0,0.0,3:57,http://ufcstats.com/fight-details/49f83168974fb60f
7082,3541,3103.0,0.0,255.0,193.0,153.0,104.0,11.0,7.0,0.0,0.0,8:42,http://ufcstats.com/fight-details/d3255f2b8ef2b559
7081,3541,648.0,0.0,83.0,32.0,72.0,27.0,1.0,0.0,2.0,0.0,1:03,http://ufcstats.com/fight-details/d3255f2b8ef2b559
7080,3540,870.0,0.0,148.0,71.0,125.0,48.0,9.0,2.0,0.0,0.0,3:27,http://ufcstats.com/fight-details/3f3b8dcd16dd7383
7079,3540,1693.0,0.0,120.0,61.0,115.0,56.0,1.0,0.0,0.0,0.0,0:24,http://ufcstats.com/fight-details/3f3b8dcd16dd7383
7078,3539,900.0,0.0,56.0,31.0,35.0,20.0,0.0,0.0,0.0,1.0,2:21,http://ufcstats.com/fight-details/8295c37ad4b6187e
7077,3539,888.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0:41,http://ufcstats.com/fight-details/8295c37ad4b6187e
7076,3538,3073.0,0.0,52.0,24.0,44.0,16.0,1.0,1.0,0.0,0.0,1:04,http://ufcstats.com/fight-details/6ecd93dbbaba7e10
7075,3538,2439.0,1.0,55.0,31.0,51.0,27.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/6ecd93dbbaba7e10
7074,3537,703.0,1.0,135.0,75.0,135.0,75.0,0.0,0.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/0e9091311ca565ce
7073,3537,3767.0,1.0,320.0,112.0,316.0,108.0,1.0,0.0,0.0,0.0,0:44,http://ufcstats.com/fight-details/0e9091311ca565ce
7072,3536,1584.0,0.0,187.0,95.0,171.0,81.0,0.0,0.0,0.0,0.0,3:42,http://ufcstats.com/fight-details/b45d0e0d2bba01e9
7071,3536,2060.0,0.0,72.0,19.0,70.0,17.0,10.0,0.0,0.0,0.0,1:31,http://ufcstats.com/fight-details/b45d0e0d2bba01e9
7070,3535,3683.0,0.0,121.0,88.0,59.0,32.0,0.0,0.0,1.0,1.0,6:26,http://ufcstats.com/fight-details/0d043ecaf5bbc3ae
